material_id,formula_pretty,formation_energy_per_atom,num_atoms,Gibbs_energy_300K,Gibbs_energy_400K,Gibbs_energy_500K,Gibbs_energy_600K,Gibbs_energy_700K,Gibbs_energy_800K,Gibbs_energy_801K,Gibbs_energy_802K,Gibbs_energy_803K,Gibbs_energy_804K,Gibbs_energy_805K,Gibbs_energy_806K,Gibbs_energy_807K,Gibbs_energy_808K,Gibbs_energy_809K,Gibbs_energy_810K,Gibbs_energy_811K,Gibbs_energy_812K,Gibbs_energy_813K,Gibbs_energy_814K,Gibbs_energy_815K,Gibbs_energy_816K,Gibbs_energy_817K,Gibbs_energy_818K,Gibbs_energy_819K,Gibbs_energy_820K,Gibbs_energy_821K,Gibbs_energy_822K,Gibbs_energy_823K,Gibbs_energy_824K,Gibbs_energy_825K,Gibbs_energy_826K,Gibbs_energy_827K,Gibbs_energy_828K,Gibbs_energy_829K,Gibbs_energy_830K,Gibbs_energy_831K,Gibbs_energy_832K,Gibbs_energy_833K,Gibbs_energy_834K,Gibbs_energy_835K,Gibbs_energy_836K,Gibbs_energy_837K,Gibbs_energy_838K,Gibbs_energy_839K,Gibbs_energy_840K,Gibbs_energy_841K,Gibbs_energy_842K,Gibbs_energy_843K,Gibbs_energy_844K,Gibbs_energy_845K,Gibbs_energy_846K,Gibbs_energy_847K,Gibbs_energy_848K,Gibbs_energy_849K,Gibbs_energy_850K,Gibbs_energy_851K,Gibbs_energy_852K,Gibbs_energy_853K,Gibbs_energy_854K,Gibbs_energy_855K,Gibbs_energy_856K,Gibbs_energy_857K,Gibbs_energy_858K,Gibbs_energy_859K,Gibbs_energy_860K,Gibbs_energy_861K,Gibbs_energy_862K,Gibbs_energy_863K,Gibbs_energy_864K,Gibbs_energy_865K,Gibbs_energy_866K,Gibbs_energy_867K,Gibbs_energy_868K,Gibbs_energy_869K,Gibbs_energy_870K,Gibbs_energy_871K,Gibbs_energy_872K,Gibbs_energy_873K,Gibbs_energy_874K,Gibbs_energy_875K,Gibbs_energy_876K,Gibbs_energy_877K,Gibbs_energy_878K,Gibbs_energy_879K,Gibbs_energy_880K,Gibbs_energy_881K,Gibbs_energy_882K,Gibbs_energy_883K,Gibbs_energy_884K,Gibbs_energy_885K,Gibbs_energy_886K,Gibbs_energy_887K,Gibbs_energy_888K,Gibbs_energy_889K,Gibbs_energy_890K,Gibbs_energy_891K,Gibbs_energy_892K,Gibbs_energy_893K,Gibbs_energy_894K,Gibbs_energy_895K,Gibbs_energy_896K,Gibbs_energy_897K,Gibbs_energy_898K,Gibbs_energy_899K,Gibbs_energy_900K,Gibbs_energy_1000K,Gibbs_energy_1100K,Gibbs_energy_1200K,Gibbs_energy_1300K,Gibbs_energy_1400K,Gibbs_energy_1500K,Gibbs_energy_1600K,Gibbs_energy_1700K,Gibbs_energy_1800K,Gibbs_energy_1900K,Gibbs_energy_2000K
mp-988945,AlAs,-0.335344819999999,16.0,-0.33886065919968233,-0.33405052630990084,-0.33424466203559866,-0.33632620549900577,-0.33878832769079426,-0.34081246261577214,-0.3408105039991046,-0.3408088274894495,-0.3408074323837354,-0.34080631798151706,-0.34080548358496077,-0.34080492849883187,-0.3408046520304816,-0.3408046534898349,-0.340804932189377,-0.34080548744414113,-0.34080631857169563,-0.34080742489213267,-0.3408088057280534,-0.3408104604045581,-0.34081238824923243,-0.3408145885921361,-0.3408170607657896,-0.3408198041051639,-0.3408228179476661,-0.34082610163313054,-0.34082965450380387,-0.34083347590433566,-0.3408375651817652,-0.34084192168551114,-0.3408465447673591,-0.3408514337814502,-0.3408565880842699,-0.34086200703463665,-0.3408676899936911,-0.3408736363248839,-0.34087984539396493,-0.34088631656897295,-0.3408930492202241,-0.3409000427203003,-0.3409072964440394,-0.34091480976852395,-0.3409225820730706,-0.3409306127392195,-0.340938901150723,-0.34094744669353594,-0.3409562487558052,-0.3409653067278584,-0.3409746200021946,-0.34098418797347274,-0.3409940100385033,-0.3410040855962363,-0.34101441404775146,-0.3410249947962497,-0.34103582724704107,-0.341046910807536,-0.3410582448872357,-0.34106982889772114,-0.34108166225264414,-0.34109374436771767,-0.3411060746607061,-0.34111865255141516,-0.34113147746168293,-0.3411445488153708,-0.34115786603835246,-0.34117142855850624,-0.34118523580570514,-0.3411992872118067,-0.34121358221064524,-0.3412281202380225,-0.3412429007316973,-0.3412579231313774,-0.3412731868787108,-0.34128869141727625,-0.34130443619257445,-0.34132042065201934,-0.34133664424492904,-0.3413531064225175,-0.3413698066378856,-0.34138674434601257,-0.341403919003747,-0.341421330069799,-0.34143897700473164,-0.3414568592709514,-0.3414749763327013,-0.3414933276560515,-0.34151191270889125,-0.34153073096092146,-0.3415497818836446,-0.3415690649503588,-0.34158857963614764,-0.341608325417874,-0.34162830177417064,-0.34164850818543235,-0.3416689441338092,-0.3416896091031971,-0.34171050257923125,-0.3417316240492766,-0.3417529730024228,-0.34177454892947395,-0.34179635132294184,-0.3418183796770391,-0.34184063348767024,-0.3418631122524249,-0.34188581547057056,-0.34190874264304416,-0.3378279922346322,-0.33043498504561497,-0.32166693000577384,-0.3115012415791094,-0.2999533999177444,-0.2532957382667208,-0.20278193127513933,-0.15134416197082512,-0.09899700893708774,-0.045758618119554395,0.008351998819287276
mp-1008753,Ti2Al,0.5724899277777771,3.0,0.5675481368338205,0.5719795132535245,0.5716403361429959,0.5696576579469146,0.5674887317474351,0.5658989201057093,0.5659062773869691,0.5659133525612164,0.5659201463315227,0.5659266593983333,0.5659328924594818,0.5659388462102029,0.5659445213431452,0.5659499185483842,0.5659550385134343,0.5659598819232624,0.5659644494603001,0.5659687418044553,0.5659727596331268,0.5659765036212143,0.5659799744411322,0.565983172762821,0.5659860992537595,0.5659887545789775,0.5659911394010675,0.5659932543801953,0.565995100174114,0.5659966774381745,0.5659979868253372,0.5659990289861835,0.5659998045689277,0.5660003142194289,0.5660005585812012,0.5660005382954267,0.5660002540009645,0.565999706334364,0.5659988959298751,0.5659978234194593,0.5659964894328002,0.5659948945973164,0.5659930395381694,0.5659909248782772,0.5659885512383226,0.5659859192367659,0.5659830294898546,0.5659798826116339,0.5659764792139569,0.5659728199064958,0.5659689052967519,0.5659647359900659,0.5659603125896275,0.5659556356964868,0.5659507059095638,0.5659455238256578,0.5659400900394587,0.565934405143556,0.5659284697284485,0.5659222843825552,0.5659158496922244,0.5659091662417431,0.565902234613347,0.5658950553872301,0.5658876291415544,0.5658799564524588,0.5658720378940694,0.5658638740385078,0.565855465455901,0.5658468127143917,0.5658379163801454,0.5658287770173603,0.5658193951882778,0.5658097714531898,0.5657999063704486,0.5657898004964753,0.5657794543857694,0.5657688685909167,0.5657580436625992,0.565746980149603,0.5657356785988271,0.5657241395552923,0.5657123635621502,0.5657003511606904,0.56568810289035,0.5656756192887223,0.5656629008915647,0.5656499482328067,0.5656367618445591,0.5656233422571213,0.5656096899989903,0.5655958055968683,0.5655816895756716,0.5655673424585376,0.5655527647668331,0.5655379570201635,0.5655229197363788,0.5655076534315833,0.5654921586201413,0.5654764358146881,0.5654604855261341,0.5654443082636752,0.5654279045347995,0.5654112748452945,0.5653944196992556,0.5653773395990931,0.5653600350455396,0.5653425065376583,0.5687548181419514,0.5749957189446694,0.5837071746718498,0.5954875080207086,0.6086434305442244,0.6231902875656982,0.6391378132560545,0.6564936597950123,0.6752652727480939,0.6954590350256259,0.7202174799375675
mp-1038818,MgAl,0.8880268200000001,2.0,0.8621285682283615,0.859511926396666,0.8519915497112159,0.8427107280283788,0.8331944278918144,0.8242798710463131,0.8242147910187352,0.8241494288841449,0.8240837853456137,0.8240178611035865,0.8239516568558974,0.823885173297781,0.8238184111218858,0.8237513710182872,0.8236840536744996,0.82361645977549,0.8235485900036903,0.8234804450390079,0.8234120255588417,0.8233433322380916,0.8232743657491719,0.823205126762023,0.823135615944124,0.8230658339605044,0.8229957814737567,0.8229254591440469,0.8228548676291281,0.8227840075843509,0.8227128796626759,0.8226414845146847,0.8225698227885913,0.8224978951302548,0.8224257021831898,0.8223532445885775,0.8222805229852778,0.8222075380098395,0.8221342902965132,0.8220607804772597,0.821987009181763,0.8219129770374416,0.821838684669457,0.8217641327007271,0.8216893217519351,0.8216142524415407,0.8215389253857919,0.8214633411987335,0.8213875004922189,0.8213114038759202,0.8212350519573386,0.8211584453418151,0.8210815846325391,0.8210044704305607,0.8209271033348002,0.8208494839420566,0.8207716128470198,0.8206934906422795,0.8206151179183343,0.8205364952636035,0.820457623264435,0.8203785025051162,0.8202991335678824,0.8202195170329278,0.8201396534784148,0.8200595434804815,0.8199791876132545,0.8198985864488553,0.8198177405574109,0.819736650507064,0.81965531686398,0.8195737401923574,0.8194919210544372,0.8194098600105116,0.819327557618933,0.8192450144361221,0.8191622310165785,0.8190792079128881,0.818995945675733,0.8189124448538992,0.8188287059942857,0.8187447296419134,0.8186605163399336,0.8185760666296362,0.8184913810504583,0.818406460139993,0.8183213044339976,0.8182359144664022,0.818150290769317,0.8180644338730414,0.8179783443060729,0.8178920225951132,0.817805469265079,0.8177186848391073,0.8176316698385652,0.8175444247830581,0.8174569501904358,0.8173692465768025,0.817281314456523,0.8171931543422322,0.8171047667448407,0.8170161521735441,0.8169273111358308,0.8168382441374882,0.8167489516826116,0.8166594342736117,0.8165696924112205,0.8164797265945016,0.817763955688702,0.8237414852490544,0.8313329598981437,0.8405195079506392,0.8668911837934655,0.9271942581096525,0.9885069213068439,1.0508135058777623,1.1140960648398648,1.178331788310125,1.2434993326573542
mp-1018132,AlBi,0.090943279999999,2.0,0.09305564665630454,0.09980938888783185,0.10172987354186519,0.10807636705144225,0.1190404680792046,0.1305586365935007,0.1306962928986523,0.1308336670967914,0.13097075989098955,0.13110757198169204,0.13124410406673243,0.13138035684134525,0.13151633099817955,0.13165202722731034,0.13178744621625227,0.1319225886499722,0.13205745521090173,0.13219204657894879,0.1323263634315121,0.1324604064434916,0.13259417628730136,0.13272767363288168,0.1328608991477122,0.13299385349682197,0.13312653734280383,0.13325895134582338,0.13339109616363404,0.13352297245158634,0.13365458086264081,0.13378592204737894,0.13391699665401513,0.1340478053284081,0.13417834871407247,0.1343086274521897,0.13443864218161933,0.13456839353891054,0.13469788215831352,0.13482710867178954,0.13495607370902235,0.13508477789743029,0.13521322186217516,0.1353414062261748,0.1354693316101122,0.13559699863244734,0.13572440790942786,0.13585156005509896,0.13597845568131378,0.13610509539774457,0.1362314798118925,0.1363576095290983,0.13648348515255176,0.13660910728330283,0.13673447652027176,0.1368595934602576,0.13698445869795023,0.13710907282593937,0.1372334364347238,0.13735755011272227,0.13748141444628342,0.13760503001969387,0.13772839741518955,0.13785151721296446,0.13797438999118078,0.13809701632597698,0.13821939679147938,0.13834153195980964,0.13846342240109472,0.13858506868347725,0.1387064713731227,0.13882763103422952,0.13894854822903874,0.13906922351784273,0.1391896574589933,0.13930985060891204,0.13942980352209794,0.13954951675113708,0.1396689908467113,0.13978822635760696,0.1399072238307229,0.14002598381108006,0.1401445068418296,0.14026279346426168,0.1403808442178131,0.1404986596400773,0.1406162402668117,0.1407335866319454,0.1408506992675898,0.14096757870404358,0.14108422546980454,0.14120064009157435,0.14131682309426946,0.1414327750010272,0.1415484963332146,0.14166398761043691,0.14177924935054403,0.14189428206964033,0.14200908628209025,0.14212366250052894,0.1422380112358667,0.1423521329972997,0.14246602829231575,0.14257969762670258,0.14269314150455553,0.14280636042828493,0.14291935489862323,0.14303212541463367,0.160656215692853,0.1815283040586163,0.2036852708188116,0.22713052754457297,0.2518532580211773,0.27783443262590735,0.3050475104610224,0.33346179577651336,0.3630474226387044,0.3937706986439702,0.45085824616620185
mp-1700,AlN,-1.5630532525,2.0,-1.417945193055537,-1.3644335284572675,-1.3173258319096224,-1.2732650497587525,-1.2305767103565786,-1.1883173578286519,-1.1878803038824621,-1.1874435320432852,-1.187007041608049,-1.1865708318763089,-1.18613490215023,-1.1856992517345795,-1.185263879936707,-1.1848287860665383,-1.1843939694365582,-1.1839594293618005,-1.1835251651598329,-1.1830911761507479,-1.1826574616571464,-1.1822240210041293,-1.1817908535192814,-1.1813579585326628,-1.1809253353767946,-1.1804929833866467,-1.1800609018996269,-1.179629090255569,-1.1791975477967205,-1.1787662738677303,-1.1783352678156378,-1.1779045289898615,-1.1774740567421875,-1.1770438504267566,-1.176613909400054,-1.176184233020899,-1.1757548206504314,-1.175325671652102,-1.174896785391661,-1.174468161237147,-1.1740397985588762,-1.17361169672943,-1.1731838551236473,-1.1727562731186099,-1.1723289500936342,-1.1719018854302614,-1.1714750785122428,-1.1710485287255339,-1.170622235458281,-1.170196198100812,-1.1697704160456261,-1.1693448886873823,-1.1689196154228907,-1.1684945956511017,-1.168069828773095,-1.1676453141920708,-1.1672210513133405,-1.1667970395443135,-1.166373278294491,-1.1659497669754542,-1.1655265050008552,-1.1651034917864067,-1.1646807267498733,-1.1642582093110603,-1.1638359388918058,-1.1634139149159717,-1.1629921368094314,-1.162570604000063,-1.1621493159177398,-1.1617282719943194,-1.161307471663636,-1.1608869143614913,-1.1604665995256438,-1.160046526595802,-1.1596266950136132,-1.1592071042226566,-1.158787753668433,-1.1583686427983555,-1.1579497710617435,-1.1575311379098099,-1.1571127427956558,-1.1566945851742607,-1.156276664502473,-1.1558589802390031,-1.1554415318444136,-1.1550243187811113,-1.154607340513339,-1.1541905965071673,-1.1537740862304853,-1.1533578091529932,-1.1529417647461941,-1.1525259524833862,-1.152110371839653,-1.1516950222918574,-1.151279903318632,-1.1508650144003716,-1.1504503550192267,-1.1500359246590925,-1.1496217228056045,-1.1492077489461279,-1.148794002569752,-1.148380483167281,-1.147967190231227,-1.1475541232558024,-1.147141281736911,-1.1467286651721438,-1.1463162730607677,-1.145904104903719,-1.0990141894759415,-1.0494553815210697,-0.9991182505948888,-0.9479400494782362,-0.8958875460881726,-0.8429445314092847,-0.7891077489614824,-0.7343819837314438,-0.6787750775040133,-0.6223007713950512,-0.5649736722372793
mp-2172,AlAs,-0.485142162499999,2.0,-0.4914045331057698,-0.4875099106846842,-0.4886195568790779,-0.49161661081118074,-0.494994243471665,-0.49793388886533874,-0.49794108535335824,-0.49794856394839004,-0.49795632394736294,-0.4979643646498315,-0.49797268535796224,-0.49798128537652026,-0.497990164012857,-0.4979993205768972,-0.49800875438112624,-0.49801846474057737,-0.4980284509728188,-0.49803871239794284,-0.49804924833855047,-0.4980600581197421,-0.49807114106910333,-0.498082496516694,-0.4980941237950344,-0.4981060222390957,-0.49811819118628486,-0.4981306299764363,-0.49814333795179655,-0.49815631445701525,-0.49816955883913183,-0.49818307044756466,-0.49819684863409963,-0.49821089275287767,-0.49822520216038435,-0.498239776215438,-0.4982546142791795,-0.4982697157150592,-0.49828507988882725,-0.4983007061685222,-0.49831659392446037,-0.49833274252922344,-0.49834915135764957,-0.49836581978682104,-0.4983827471960546,-0.4983999329668905,-0.49841737648308093,-0.4984350771305809,-0.49845303429753707,-0.4984712473742773,-0.49848971575330037,-0.49850843882926554,-0.49852741599898304,-0.498546646661403,-0.4985661302176051,-0.49858586607079036,-0.49860585362626864,-0.4986260922914505,-0.4986465814758372,-0.49866732059100954,-0.49868830905061956,-0.49870954627038,-0.49873103166805544,-0.4987527646634514,-0.4987747446784062,-0.498796971136781,-0.4988194434644497,-0.49884216108929036,-0.4988651234411763,-0.49888832995196475,-0.4989117800554902,-0.4989354731875545,-0.49895940878591616,-0.49898358629028333,-0.4990080051423036,-0.4990326647855561,-0.4990575646655412,-0.4990827042296731,-0.4991080829272697,-0.4991337002095452,-0.4991595555296002,-0.4991856483424141,-0.4992119781048354,-0.49923854427557435,-0.499265346315194,-0.4992923836861006,-0.49931965585253757,-0.4993471622805747,-0.49937490243810145,-0.49940287579481857,-0.49943108182222873,-0.49945951999362986,-0.4994881897841057,-0.49951709067051897,-0.4995462221315026,-0.49957558364745125,-0.49960517470051513,-0.49963499477458995,-0.499665043355311,-0.49969531993004335,-0.49972582398787646,-0.49975655501961463,-0.49978751251776943,-0.4998186959765537,-0.49985010489187176,-0.4998817387613134,-0.499913597084146,-0.4999456793613066,-0.49678043942159045,-0.49030294270126906,-0.4824503981301239,-0.473200220172155,-0.46256788897948575,-0.41682573779715837,-0.3672274412742724,-0.316705182438654,-0.2652735398736126,-0.212950659524775,-0.15975555305462907
mp-1550,AlP,-0.6097721916666661,2.0,-0.5951316122064474,-0.5833289517928691,-0.5762170397584638,-0.5709495235946382,-0.5660776144019259,-0.560821612330132,-0.5607476918522286,-0.5606740534813376,-0.5606006965143877,-0.5605276202509337,-0.5604548239931415,-0.5603823070457769,-0.5603100687161908,-0.5602381083143083,-0.5601664251526146,-0.560095018546143,-0.5600238878124617,-0.5599530322716629,-0.5598824512463478,-0.5598121440616166,-0.5597421100450553,-0.5596723485267231,-0.5596028588391407,-0.5595336403172793,-0.5594646922985458,-0.5593960141227743,-0.5593276051322119,-0.5592594646715079,-0.5591915920877016,-0.5591239867302118,-0.559056647950824,-0.5589895751036792,-0.5589227675452632,-0.5588562246343942,-0.5587899457322127,-0.5587239302021698,-0.5586581774100151,-0.5585926867237873,-0.5585274575138026,-0.5584624891526431,-0.5583977810151464,-0.5583333324783951,-0.5582691429217059,-0.558205211726619,-0.5581415382768868,-0.558078121958464,-0.5580149621594973,-0.5579520582703148,-0.5578894096834153,-0.5578270157934575,-0.5577648759972523,-0.5577029896937495,-0.5576413562840289,-0.5575799751712913,-0.557518845760847,-0.5574579674601061,-0.55739733967857,-0.5573369618278197,-0.5572768333215068,-0.5572169535753446,-0.5571573220070972,-0.5570979380365705,-0.5570388010856024,-0.5569799105780546,-0.5569212659398004,-0.5568628665987184,-0.5568047119846815,-0.5567468015295473,-0.5566891346671501,-0.5566317108332915,-0.5565745294657305,-0.5565175900041749,-0.5564608918902725,-0.556404434567602,-0.5563482174816645,-0.5562922400798737,-0.5562365018115476,-0.5561810021279001,-0.5561257404820326,-0.5560707163289237,-0.5560159291254222,-0.5559613783302384,-0.5559070634039354,-0.5558529838089192,-0.5557991390094333,-0.5557455284715478,-0.5556921516631517,-0.5556390080539462,-0.5555860971154335,-0.5555334183209119,-0.555480971145465,-0.5554287550659556,-0.5553767695610163,-0.5553250141110423,-0.5552734881981835,-0.5552221913063354,-0.5551711229211338,-0.5551202825299435,-0.5550696696218538,-0.5550192836876692,-0.5549691242199013,-0.5549191907127626,-0.5548694826621581,-0.554819999565677,-0.5547707409225868,-0.5547217062338246,-0.5435499674009577,-0.5291903434514746,-0.5083678341634752,-0.46379654882398924,-0.41828981180963143,-0.37184126019505337,-0.32445566983679774,-0.27614300787420976,-0.22691707556769902,-0.17679550064762561,-0.12579651745357845
mp-2624,AlSb,-0.25549792,2.0,-0.2624029082203701,-0.25867343395891074,-0.2598704960229373,-0.2628979621453448,-0.266250557962605,-0.2690879524383284,-0.2690930174364976,-0.26909836454167946,-0.26910399305080224,-0.2691099022634209,-0.2691160914817013,-0.2691225600104094,-0.2691293071568961,-0.2691363322310861,-0.26914363454546514,-0.2691512134150662,-0.2691590681574575,-0.2691671980927314,-0.26917560254348905,-0.2691842808348307,-0.26919323229434167,-0.2692024562520823,-0.2692119520405728,-0.2692217189947838,-0.26923175645212294,-0.2692420637524243,-0.26925264023793466,-0.2692634852533031,-0.26927459814556964,-0.2692859782641525,-0.2692976249608372,-0.2693095375897653,-0.26932171550742184,-0.2693341580726254,-0.2693468646465168,-0.26935983459254653,-0.2693730672764645,-0.2693865620663093,-0.2694003183323974,-0.2694143354473104,-0.26942861278588637,-0.26944314972520783,-0.2694579456445914,-0.26947299992557705,-0.2694883119519175,-0.2695038811095674,-0.2695197067866736,-0.2695357883735636,-0.26955212526273664,-0.26956871684885175,-0.2695855625287191,-0.269602661701289,-0.2696200137676411,-0.2696376181309761,-0.26965547419660446,-0.2696735813719363,-0.26969193906647293,-0.2697105466917951,-0.26972940366155507,-0.26974850939146555,-0.26976786329929064,-0.26978746480483673,-0.26980731332994146,-0.26982740829846624,-0.2698477491362846,-0.2698683352712754,-0.26988916613331126,-0.26991024115424944,-0.26993155976792504,-0.2699531214101392,-0.2699749255186507,-0.2699969715331678,-0.2700192588953381,-0.2700417870487405,-0.2700645554388754,-0.2700875635131573,-0.270110810720904,-0.2701342965133291,-0.27015802034353414,-0.27018198166649804,-0.27020617993906915,-0.2702306146199581,-0.27025528516972763,-0.2702801910507844,-0.27030533172737103,-0.2703307066655582,-0.2703563153332349,-0.27038215720010184,-0.2704082317376618,-0.27043453841921306,-0.2704610767198389,-0.2704878461164019,-0.2705148460875355,-0.27054207611363423,-0.2705695356768478,-0.2705972242610726,-0.2706251413519437,-0.2706532864368258,-0.27068165900480895,-0.27071025854669706,-0.2707390845550019,-0.27076813652393583,-0.27079741394940393,-0.2708269163289956,-0.27085664316197794,-0.2708865939492885,-0.25641736188832587,-0.23804199835120976,-0.21819157141681134,-0.1968719973887958,-0.1741075660788185,-0.14993026249126262,-0.12437699182920015,-0.0974857048563742,-0.06929611359652621,-0.051280735141055356,0.0004259604861454047
mp-1008555,AlCu3,-0.1814938525,4.0,-0.15908247798414904,-0.14564229131971068,-0.13723642975621553,-0.13076150601282605,-0.1247324561214121,-0.11835170180508026,-0.11826678254805956,-0.11818214539805122,-0.11809778965198398,-0.11801371460941246,-0.11792991957250298,-0.1178464038460208,-0.11776316673731735,-0.11768020755631747,-0.11759752561550635,-0.11751512022991734,-0.11743299071711871,-0.11735113639720246,-0.11726955659277005,-0.11718825062892152,-0.11710721783324257,-0.11702645753579294,-0.11694596906909333,-0.11686575176811448,-0.11678580497026347,-0.11670612801537472,-0.11662672024569493,-0.11654758100587354,-0.11646870964294981,-0.11639010550634249,-0.11631176794783732,-0.11623369632157526,-0.1161558899840417,-0.11607834829405539,-0.11600107061275661,-0.11592405630359615,-0.11584730473232407,-0.11577081526697891,-0.11569458727787685,-0.11561862013759971,-0.1155429132209857,-0.11546746590511708,-0.11539227756931053,-0.11531734759510631,-0.1152426753662566,-0.11516826026871635,-0.11509410169063244,-0.11502019902233251,-0.1149465516563154,-0.11487315898724032,-0.11480002041191778,-0.11472713532929751,-0.1146545031404595,-0.1145821232486045,-0.1145099950590428,-0.11443811797918452,-0.114366491418531,-0.11429511478866322,-0.11422398750323298,-0.11415310897795339,-0.11408247863058857,-0.11401209588094458,-0.11394196015085911,-0.11387207086419382,-0.11380242744682229,-0.11373302932662288,-0.1136638759334686,-0.11359496669921681,-0.11352630105770223,-0.11345787844472638,-0.11338969829804785,-0.11332176005737488,-0.1132540631643551,-0.11318660706256739,-0.1131193911975123,-0.11305241501660407,-0.11298567796916054,-0.11291917950639574,-0.11285291908141071,-0.11278689614918441,-0.11272111016656572,-0.11265556059226434,-0.11259024688684394,-0.11252516851271044,-0.11246032493410729,-0.11239571561710415,-0.11233134002959066,-0.1122671976412678,-0.1122032879236376,-0.11213961034999881,-0.11207616439543433,-0.11201294953680763,-0.11194996525275097,-0.11188721102365967,-0.11182468633168319,-0.11176239066071775,-0.11170032349639886,-0.11163848432609091,-0.11157687263888405,-0.11151548792558197,-0.11145432967869673,-0.11139339739244075,-0.11133269056271877,-0.11127220868712018,-0.11121195126491246,-0.11115191779703304,-0.10087257964495355,-0.08835809514394188,-0.07451312930503584,-0.059263793280840193,-0.03937376642542667,-0.013633908179618626,0.013552394416956104,0.04214123112498869,0.07208978062913873,0.10335528175861497,0.13589592137919726
mp-1009839,TbAl,-0.391326504999999,2.0,-0.3439447354748876,-0.3218522762206909,-0.30433448512594397,-0.28842530195546384,-0.2726023512419239,-0.2560216744420679,-0.2558302941267663,-0.25563919591847717,-0.255448379114129,-0.2552578430132767,-0.2550675869180863,-0.25487761013332344,-0.2546879119663391,-0.2544984917270583,-0.2543093487279664,-0.25412048228409645,-0.253931891713017,-0.2537435763348199,-0.2535555354721065,-0.2533677684499771,-0.25318027459601733,-0.252993053240287,-0.25280610371530643,-0.25261942535604687,-0.252433017499915,-0.2522468794867453,-0.2520610106587846,-0.2518754103606823,-0.25169007793947784,-0.2515050127445897,-0.2513202141278037,-0.2511356814432607,-0.25095141404744625,-0.250767411299179,-0.25058367255959935,-0.2504001971921581,-0.2502169845626052,-0.2500340340389793,-0.24985134499159634,-0.24966891679303838,-0.24948674881814348,-0.24930484044399392,-0.24912319104990654,-0.2489418000174214,-0.24876066673029096,-0.24857979057446977,-0.24839917093810493,-0.24821880721152412,-0.2480386987872264,-0.24785884505987044,-0.24767924542626696,-0.24749989928536598,-0.24732080603824702,-0.24714196508811115,-0.2469633758402685,-0.24678503770212934,-0.246606950083195,-0.2464291123950464,-0.24625152405133544,-0.24607418446777485,-0.24589709306212915,-0.24572024925420433,-0.2455436524658381,-0.24536730212089186,-0.24519119764523944,-0.24501533846675927,-0.24483972401532406,-0.2446643537227915,-0.24448922702299603,-0.24431434335173918,-0.24413970214677994,-0.24396530284782603,-0.24379114489652542,-0.2436172277364569,-0.24344355081312097,-0.2432701135739318,-0.24309691546820755,-0.24292395594716187,-0.2427512344638959,-0.24257875047338884,-0.24240650343248915,-0.24223449279990705,-0.2420627180362056,-0.24189117860379128,-0.2417198739669072,-0.24154880359162334,-0.24137796694582925,-0.24120736349922534,-0.24103699272331436,-0.24086685409139452,-0.24069694707854938,-0.24052727116164163,-0.2403578258193042,-0.24018861053193197,-0.2400196247816747,-0.2398508680524285,-0.23968233982982856,-0.23951403960123985,-0.23934596685575216,-0.23917812108416925,-0.23901050177900318,-0.23884310843446632,-0.23867594054646335,-0.23850899761258393,-0.2383422791320956,-0.23817578460593514,-0.21479892330701578,-0.18774135417292315,-0.15892059395330693,-0.12829177385570267,-0.09582943502617036,-0.06151477737296407,-0.02472242698841365,0.016948904623726335,0.06138198043582932,0.10750875037209262,0.15526848644106428
